RiderID,RaceName,Year,Position,BikeNumber,RiderURL,Rider1,Rider2,Machine,Time,Speed
9903,TT 2010 Dainese Senior TT Results,2010,27,66,/TT-Database/competitors.aspx?ride_id=9903,Brian McCormack,,Honda,16:57.1,117.675
3604,TT 2010 Dainese Senior TT Results,2010,28,46,/TT-Database/competitors.aspx?ride_id=3604,Jim Hodson,,Yamaha,17:03.1,117.522
3882,TT 2010 Dainese Senior TT Results,2010,29,56,/TT-Database/competitors.aspx?ride_id=3882,Dave Madsen-Mygdal,,Yamaha,17:28.2,116.886
9873,TT 2010 Dainese Senior TT Results,2010,30,74,/TT-Database/competitors.aspx?ride_id=9873,Steve Heneghan,,Honda,17:37.6,116.651
4487,TT 2010 Dainese Senior TT Results,2010,31,65,/TT-Database/competitors.aspx?ride_id=4487,Fabrice Miguet,,Kawasaki,17:48.2,116.385
3904,TT 2010 Dainese Senior TT Results,2010,32,71,/TT-Database/competitors.aspx?ride_id=3904,Chris Petty,,Suzuki,17:55.7,116.2
4547,TT 2010 Dainese Senior TT Results,2010,33,36,/TT-Database/competitors.aspx?ride_id=4547,Paul Owen,,Kawasaki,18:03.1,116.017
9867,TT 2010 Dainese Senior TT Results,2010,34,68,/TT-Database/competitors.aspx?ride_id=9867,Jenny Tinmouth,,Honda,18:12.9,115.773
4415,TT 2010 Dainese Senior TT Results,2010,35,49,/TT-Database/competitors.aspx?ride_id=4415,George Spence,,Aprillia,18:18.4,115.638
9908,TT 2010 Dainese Senior TT Results,2010,36,75,/TT-Database/competitors.aspx?ride_id=9908,James Hurrell,,Yamaha,18:27.8,115.407
8270,TT 2010 Dainese Senior TT Results,2010,37,60,/TT-Database/competitors.aspx?ride_id=8270,Alan Connor,,Suzuki,18:35.1,115.228
4749,TT 2010 Dainese Senior TT Results,2010,38,64,/TT-Database/competitors.aspx?ride_id=4749,Alan (Bud) Jackson,,Suzuki,19:51.8,113.383
8459,TT 2010 Dainese Senior TT Results,2010,39,23,/TT-Database/competitors.aspx?ride_id=8459,Derek BRIEN,,Kawasaki,20:52.4,111.969
9869,TT 2010 Dainese Senior TT Results,2010,40,81,/TT-Database/competitors.aspx?ride_id=9869,CR Gittere,,Suzuki,22:00.0,110.428
4307,TT 2009 Dainese Superbike TT Results,2009,1,2,/TT-Database/competitors.aspx?ride_id=4307,John McGuinness,,1000cc Honda,46:07.2,127.996
9782,TT 2009 Dainese Superbike TT Results,2009,2,7,/TT-Database/competitors.aspx?ride_id=9782,Steve Plater,,1000cc Honda,46:25.3,127.632
8430,TT 2009 Dainese Superbike TT Results,2009,3,8,/TT-Database/competitors.aspx?ride_id=8430,Guy MARTIN,,1000cc Honda,46:59.7,126.948
8379,TT 2009 Dainese Superbike TT Results,2009,4,4,/TT-Database/competitors.aspx?ride_id=8379,Ian Hutchinson,,1000cc Honda,47:39.7,126.163
9784,TT 2009 Dainese Superbike TT Results,2009,5,1,/TT-Database/competitors.aspx?ride_id=9784,Gary Johnson,,1000cc Honda,47:43.1,126.096
4343,TT 2009 Dainese Superbike TT Results,2009,6,11,/TT-Database/competitors.aspx?ride_id=4343,Adrian Archibald,,1000cc Suzuki,49:04.2,124.532
3649,TT 2009 Dainese Superbike TT Results,2009,7,9,/TT-Database/competitors.aspx?ride_id=3649,Ian Lougher,,1000cc Yamaha,49:05.6,124.506
4391,TT 2009 Dainese Superbike TT Results,2009,8,16,/TT-Database/competitors.aspx?ride_id=4391,Carl Rennie,,1000cc Suzuki,50:34.6,122.835
4538,TT 2009 Dainese Superbike TT Results,2009,9,13,/TT-Database/competitors.aspx?ride_id=4538,Dan Stewart,,1000cc Honda,51:05.1,122.273
8349,TT 2009 Dainese Superbike TT Results,2009,10,30,/TT-Database/competitors.aspx?ride_id=8349,John Burrows,,1000cc Suzuki,51:45.5,121.537
8610,TT 2009 Dainese Superbike TT Results,2009,11,31,/TT-Database/competitors.aspx?ride_id=8610,Mark Miller,,1000cc Suzuki,51:46.0,121.528
8611,TT 2009 Dainese Superbike TT Results,2009,12,29,/TT-Database/competitors.aspx?ride_id=8611,William Dunlop,,1000cc Yamaha,51:54.1,121.382
9862,TT 2009 Dainese Superbike TT Results,2009,13,48,/TT-Database/competitors.aspx?ride_id=9862,Daniel Kneen,,1000cc Suzuki,1:52:03,121.221
9789,TT 2009 Dainese Superbike TT Results,2009,14,32,/TT-Database/competitors.aspx?ride_id=9789,Ian Mackman,,1000cc Suzuki,52:14.5,121.014
8625,TT 2009 Dainese Superbike TT Results,2009,15,21,/TT-Database/competitors.aspx?ride_id=8625,Mats Nilsson,,1000cc Yamaha,52:24.1,120.841
4974,TT 2009 Dainese Superbike TT Results,2009,16,17,/TT-Database/competitors.aspx?ride_id=4974,Mark Parrett,,1000cc Yamaha,52:29.3,120.748
4545,TT 2009 Dainese Superbike TT Results,2009,17,19,/TT-Database/competitors.aspx?ride_id=4545,Ian Pattinson,,1000cc Suzuki,52:56.3,120.267
9850,TT 2009 Dainese Superbike TT Results,2009,18,22,/TT-Database/competitors.aspx?ride_id=9850,James Hillier,,1000cc Kawasaki,53:06.6,120.085
8396,TT 2009 Dainese Superbike TT Results,2009,19,28,/TT-Database/competitors.aspx?ride_id=8396,Stephen Oates,,1000cc Suzuki,53:42.3,119.456
8603,TT 2009 Dainese Superbike TT Results,2009,20,25,/TT-Database/competitors.aspx?ride_id=8603,Mark  Buckley,,1000cc Yamaha,54:12.7,118.927
8450,TT 2009 Dainese Superbike TT Results,2009,21,35,/TT-Database/competitors.aspx?ride_id=8450,Stefano BONETTI,,1000cc Honda,54:18.0,118.836
9785,TT 2009 Dainese Superbike TT Results,2009,22,34,/TT-Database/competitors.aspx?ride_id=9785,Jimmy Moore,,1000cc Yamaha,55:16.9,117.822
4480,TT 2009 Dainese Superbike TT Results,2009,23,36,/TT-Database/competitors.aspx?ride_id=4480,Paul Dobbs,,1000cc Yamaha,55:33.5,117.541
9790,TT 2009 Dainese Superbike TT Results,2009,24,41,/TT-Database/competitors.aspx?ride_id=9790,David Hewson,,1000cc Kawasaki,55:42.1,117.395
9863,TT 2009 Dainese Superbike TT Results,2009,25,57,/TT-Database/competitors.aspx?ride_id=9863,Steve Mercer,,1000cc Suzuki,55:59.1,117.109
8629,TT 2009 Dainese Superbike TT Results,2009,26,69,/TT-Database/competitors.aspx?ride_id=8629,Kiaran Hankin,,1000cc Honda,56:12.0,116.891
4415,TT 2009 Dainese Superbike TT Results,2009,27,46,/TT-Database/competitors.aspx?ride_id=4415,George Spence,,1000cc Yamaha,56:14.5,116.85
8392,TT 2009 Dainese Superbike TT Results,2009,28,23,/TT-Database/competitors.aspx?ride_id=8392,James Mcbride,,1000cc Yamaha,56:15.9,116.827
4547,TT 2009 Dainese Superbike TT Results,2009,29,37,/TT-Database/competitors.aspx?ride_id=4547,Paul Owen,,1000cc Yamaha,56:25.1,116.673
9864,TT 2009 Dainese Superbike TT Results,2009,30,62,/TT-Database/competitors.aspx?ride_id=9864,Ben Wylie,,1000cc Yamaha,57:01.4,116.07
9786,TT 2009 Dainese Superbike TT Results,2009,31,41,/TT-Database/competitors.aspx?ride_id=9786,Roger Maher,,1000cc Yamaha,57:01.6,116.065
9853,TT 2009 Dainese Superbike TT Results,2009,32,54,/TT-Database/competitors.aspx?ride_id=9853,Sergio Romero,,1000cc Kawasaki,57:11.0,115.911
8532,TT 2009 Dainese Superbike TT Results,2009,33,39,/TT-Database/competitors.aspx?ride_id=8532,Paul SHOESMITH,,1000cc Yamaha,57:20.9,115.747
4487,TT 2009 Dainese Superbike TT Results,2009,34,61,/TT-Database/competitors.aspx?ride_id=4487,Fabrice Miguet,,1000cc Kawasaki,57:35.3,115.511
3882,TT 2009 Dainese Superbike TT Results,2009,35,45,/TT-Database/competitors.aspx?ride_id=3882,Dave Madsen-Mygdal,,1000cc Yamaha,57:53.4,115.215
8066,TT 2009 Dainese Superbike TT Results,2009,36,60,/TT-Database/competitors.aspx?ride_id=8066,Alan Jackson,,1000cc Suzuki,58:00.3,115.104
8263,TT 2009 Dainese Superbike TT Results,2009,37,44,/TT-Database/competitors.aspx?ride_id=8263,Craig Atkinson,,1000cc Kawasaki,58:11.9,114.915
8609,TT 2009 Dainese Superbike TT Results,2009,38,73,/TT-Database/competitors.aspx?ride_id=8609,Sandor Bitter,,1000cc Suzuki,58:27.7,114.66
8250,TT 2009 Dainese Superbike TT Results,2009,39,40,/TT-Database/competitors.aspx?ride_id=8250,Thomas Schoenfelder,,1000cc Suzuki,58:45.5,114.374
8408,TT 2009 Dainese Superbike TT Results,2009,40,64,/TT-Database/competitors.aspx?ride_id=8408,Karsten Schmidt,,1000cc Honda,59:03.9,114.079
3704,TT 2009 Dainese Superbike TT Results,2009,41,58,/TT-Database/competitors.aspx?ride_id=3704,John Crellin,,1000cc Suzuki,59:15.1,113.901
9865,TT 2009 Dainese Superbike TT Results,2009,42,59,/TT-Database/competitors.aspx?ride_id=9865,Marc Fissette,,1000cc Yamaha,00:13.6,112.976
9866,TT 2009 Dainese Superbike TT Results,2009,43,77,/TT-Database/competitors.aspx?ride_id=9866,Yoshinari Matsushita,,1000cc Yamaha,02:17.8,111.064
9867,TT 2009 Dainese Superbike TT Results,2009,44,74,/TT-Database/competitors.aspx?ride_id=9867,Jenny Tinmouth,,1000cc Honda,02:49.6,110.585
8270,TT 2009 Dainese Superbike TT Results,2009,45,66,/TT-Database/competitors.aspx?ride_id=8270,Alan Connor,,1000cc Suzuki,03:24.7,110.061
3809,TT 2009 Dainese Superbike TT Results,2009,46,78,/TT-Database/competitors.aspx?ride_id=3809,Marc Granie,,1000cc MV Agusta,04:04.1,109.479
8170,TT 2009 Dainese Superbike TT Results,2009,47,72,/TT-Database/competitors.aspx?ride_id=8170,Steve McDonald,,1000cc Suzuki,04:14.1,109.332
3554,TT 2009 Dainese Superbike TT Results,2009,48,53,/TT-Database/competitors.aspx?ride_id=3554,Paul Cranston,,1000cc Honda,04:26.2,109.154
9868,TT 2009 Dainese Superbike TT Results,2009,49,67,/TT-Database/competitors.aspx?ride_id=9868,James Vanderhaar,,1000cc Kawasaki,05:43.5,108.037
9869,TT 2009 Dainese Superbike TT Results,2009,50,76,/TT-Database/competitors.aspx?ride_id=9869,CR Gittere,,1000cc Honda,08:01.0,106.102
3753,TT 2009 Sure Sidecar 1 Results,2009,1,2,/TT-Database/competitors.aspx?ride_id=3753,Dave Molyneux,&amp; Daniel Sayle,600cc DMR Suzuki,58:59.3,115.132
4295,TT 2009 Sure Sidecar 1 Results,2009,2,7,/TT-Database/competitors.aspx?ride_id=4295,Philip Dongworth,&amp; Gary Partridge,600cc Ireson Honda,59:53.2,113.404
8239,TT 2009 Sure Sidecar 1 Results,2009,3,6,/TT-Database/competitors.aspx?ride_id=8239,Simon Neary,&amp; Stuart Bond,600cc Dynobike Suzuki,00:18.9,112.6
9832,TT 2009 Sure Sidecar 1 Results,2009,4,3,/TT-Database/competitors.aspx?ride_id=9832,Tim Reeves,&amp; Patrick Farrance,600cc LCR,00:21.9,112.506
4160,TT 2009 Sure Sidecar 1 Results,2009,5,11,/TT-Database/competitors.aspx?ride_id=4160,Conrad Harrison,&amp; Kerry Williams,600cc Shelbourne Honda,01:07.9,111.093
8444,TT 2009 Sure Sidecar 1 Results,2009,6,17,/TT-Database/competitors.aspx?ride_id=8444,Steven COOMBES,&amp; Paul Knapton,600cc Ireson,02:03.4,109.438
2382,TT 2009 Sure Sidecar 1 Results,2009,7,9,/TT-Database/competitors.aspx?ride_id=2382,Roy Hanks,&amp; Dave Wells,600cc DMR Suzuki,02:41.6,108.328
2461,TT 2009 Sure Sidecar 1 Results,2009,8,19,/TT-Database/competitors.aspx?ride_id=2461,Neil Kelly,&amp; Jason O'Connor,600cc Ireson Honda,03:05.0,107.659
3754,TT 2009 Sure Sidecar 1 Results,2009,9,18,/TT-Database/competitors.aspx?ride_id=3754,Tony Baker,&amp; Fiona Baker-Milligan,600cc Baker Suzuki,03:22.1,107.173
4450,TT 2009 Sure Sidecar 1 Results,2009,10,10,/TT-Database/competitors.aspx?ride_id=4450,Andy Laidlow,&amp; James Neave,600cc LCR Suzuki,04:21.4,105.528
8618,TT 2009 Sure Sidecar 1 Results,2009,11,34,/TT-Database/competitors.aspx?ride_id=8618,Dylan Lynch,&amp; Aaron Galligan,600cc LCR Yamaha,04:22.2,105.507
8389,TT 2009 Sure Sidecar 1 Results,2009,12,31,/TT-Database/competitors.aspx?ride_id=8389,Francois Leblond,&amp; Sylvie Leblond,600cc Shelbourne Suzuki,04:59.3,104.5
4263,TT 2009 Sure Sidecar 1 Results,2009,13,25,/TT-Database/competitors.aspx?ride_id=4263,Mike Cookson,&amp; Kris Hibberd,600cc Shelbourne Honda,05:12.2,104.156
3743,TT 2009 Sure Sidecar 1 Results,2009,14,15,/TT-Database/competitors.aspx?ride_id=3743,Kenny Howles,&amp; Lee Barrett,600cc MR Equipe Suzuki,05:13.2,104.13
4409,TT 2009 Sure Sidecar 1 Results,2009,15,28,/TT-Database/competitors.aspx?ride_id=4409,Howard Baker,&amp; Mike Killingsworth,600cc Shelbourne Honda,05:15.1,104.08
3832,TT 2009 Sure Sidecar 1 Results,2009,16,33,/TT-Database/competitors.aspx?ride_id=3832,Gordon Shand,&amp; Stuart Graham,600cc Shand,05:36.2,103.523
4006,TT 2009 Sure Sidecar 1 Results,2009,17,37,/TT-Database/competitors.aspx?ride_id=4006,David Kimberley,&amp; Paul Lowther,600cc Ireson Honda,05:36.5,103.515
4406,TT 2009 Sure Sidecar 1 Results,2009,18,29,/TT-Database/competitors.aspx?ride_id=4406,Keith Walters,&amp; Alun Thomas,600cc Ireson Honda,05:38.5,103.462
4407,TT 2009 Sure Sidecar 1 Results,2009,19,26,/TT-Database/competitors.aspx?ride_id=4407,Tony Thirkell,&amp; Nigel Barlow,600cc MR Equipe Honda,05:48.7,103.194
4265,TT 2009 Sure Sidecar 1 Results,2009,20,35,/TT-Database/competitors.aspx?ride_id=4265,Alan Langton,&amp; Mike Aylott,600cc Baker Yamaha,06:12.1,102.587
4304,TT 2009 Sure Sidecar 1 Results,2009,21,24,/TT-Database/competitors.aspx?ride_id=4304,Brian Kelly,&amp; Dickie Gale,600cc DMR Honda,06:15.4,102.501
4059,TT 2009 Sure Sidecar 1 Results,2009,22,44,/TT-Database/competitors.aspx?ride_id=4059,Brian Alflatt,&amp; Herve Chenu,600cc Baker,06:48.3,101.66
4057,TT 2009 Sure Sidecar 1 Results,2009,23,43,/TT-Database/competitors.aspx?ride_id=4057,Wally Saunders,&amp; Eddie Kiff,600cc Ireson Suzuki,07:03.9,101.265
9876,TT 2009 Sure Sidecar 1 Results,2009,24,38,/TT-Database/competitors.aspx?ride_id=9876,Dean Banks,&amp; Nigel Brogan,600cc Baker,07:42.6,100.301
9878,TT 2009 Sure Sidecar 1 Results,2009,25,40,/TT-Database/competitors.aspx?ride_id=9878,Mick Donovan,&amp; Aidan Browne,600cc Ireson Yamaha,07:44.2,100.262
4508,TT 2009 Sure Sidecar 1 Results,2009,26,45,/TT-Database/competitors.aspx?ride_id=4508,Claude Montagnier,&amp; Laurent Seyeux,600cc LCR Kawasaki,07:54.6,100.006
8522,TT 2009 Sure Sidecar 1 Results,2009,27,48,/TT-Database/competitors.aspx?ride_id=8522,Ruth LAIDLOW,&amp; Julie Hanks-Elliott,600cc LCR Suzuki,10:50.7,95.863
9880,TT 2009 Sure Sidecar 1 Results,2009,28,55,/TT-Database/competitors.aspx?ride_id=9880,Darryl Rayner,&amp; Mark Patterson,600cc Shelbourne Honda,11:09.6,95.438
9882,TT 2009 Sure Sidecar 1 Results,2009,29,56,/TT-Database/competitors.aspx?ride_id=9882,Matt Williams,&amp; Jo Williams,600cc MR Equipe Suzuki,13:01.9,92.993
8379,TT 2009 Royal London 360 Superstock TT Results,2009,1,4,/TT-Database/competitors.aspx?ride_id=8379,Ian Hutchinson,,1000cc Honda,10:57.5,127.612
8430,TT 2009 Royal London 360 Superstock TT Results,2009,2,8,/TT-Database/competitors.aspx?ride_id=8430,Guy MARTIN,,1000cc Honda,11:06.3,127.349
9783,TT 2009 Royal London 360 Superstock TT Results,2009,3,3,/TT-Database/competitors.aspx?ride_id=9783,Keith Amor,,1000cc Honda,11:14.6,127.103
9782,TT 2009 Royal London 360 Superstock TT Results,2009,4,7,/TT-Database/competitors.aspx?ride_id=9782,Steve Plater,,1000cc Honda,11:39.3,126.371
4307,TT 2009 Royal London 360 Superstock TT Results,2009,5,2,/TT-Database/competitors.aspx?ride_id=4307,John McGuinness,,1000cc Honda,1:11:57,125.854
8607,TT 2009 Royal London 360 Superstock TT Results,2009,6,10,/TT-Database/competitors.aspx?ride_id=8607,Conor Cummins,,1000cc Kawasaki,11:57.3,125.846
9784,TT 2009 Royal London 360 Superstock TT Results,2009,7,1,/TT-Database/competitors.aspx?ride_id=9784,Gary Johnson,,1000cc Honda,12:08.0,125.533
4391,TT 2009 Royal London 360 Superstock TT Results,2009,8,6,/TT-Database/competitors.aspx?ride_id=4391,Carl Rennie,,1000cc Suzuki,12:38.2,124.665
4538,TT 2009 Royal London 360 Superstock TT Results,2009,9,13,/TT-Database/competitors.aspx?ride_id=4538,Dan Stewart,,1000cc Yamaha,13:10.4,123.751
9862,TT 2009 Royal London 360 Superstock TT Results,2009,10,32,/TT-Database/competitors.aspx?ride_id=9862,Daniel Kneen,,1000cc Suzuki,13:34.6,123.071
8611,TT 2009 Royal London 360 Superstock TT Results,2009,11,29,/TT-Database/competitors.aspx?ride_id=8611,William Dunlop,,1000cc Yamaha,13:45.1,122.778
8610,TT 2009 Royal London 360 Superstock TT Results,2009,12,14,/TT-Database/competitors.aspx?ride_id=8610,Mark Miller,,1000cc Suzuki,13:47.8,122.704
3649,TT 2009 Royal London 360 Superstock TT Results,2009,13,9,/TT-Database/competitors.aspx?ride_id=3649,Ian Lougher,,1000cc Yamaha,13:48.9,122.674
9850,TT 2009 Royal London 360 Superstock TT Results,2009,14,22,/TT-Database/competitors.aspx?ride_id=9850,James Hillier,,1000cc Kawasaki,13:59.3,122.386
4545,TT 2009 Royal London 360 Superstock TT Results,2009,15,19,/TT-Database/competitors.aspx?ride_id=4545,Ian Pattinson,,1000cc Suzuki,14:03.8,122.262
9789,TT 2009 Royal London 360 Superstock TT Results,2009,16,16,/TT-Database/competitors.aspx?ride_id=9789,Ian Mackman,,1000cc Suzuki,14:05.7,122.211
4974,TT 2009 Royal London 360 Superstock TT Results,2009,17,17,/TT-Database/competitors.aspx?ride_id=4974,Mark Parrett,,1000cc Yamaha,14:24.6,121.694
8396,TT 2009 Royal London 360 Superstock TT Results,2009,18,28,/TT-Database/competitors.aspx?ride_id=8396,Stephen Oates,,1000cc Suzuki,14:25.3,121.674
8450,TT 2009 Royal London 360 Superstock TT Results,2009,19,35,/TT-Database/competitors.aspx?ride_id=8450,Stefano BONETTI,,1000cc Honda,14:39.4,121.292
9785,TT 2009 Royal London 360 Superstock TT Results,2009,20,34,/TT-Database/competitors.aspx?ride_id=9785,Jimmy Moore,,1000cc Yamaha,14:49.1,121.029
8392,TT 2009 Royal London 360 Superstock TT Results,2009,21,23,/TT-Database/competitors.aspx?ride_id=8392,James Mcbride,,1000cc Yamaha,14:54.2,120.892
9823,TT 2009 Royal London 360 Superstock TT Results,2009,22,38,/TT-Database/competitors.aspx?ride_id=9823,Robert Barber,,1000cc Suzuki,15:11.1,120.439
4480,TT 2009 Royal London 360 Superstock TT Results,2009,23,36,/TT-Database/competitors.aspx?ride_id=4480,Paul Dobbs,,1000cc Yamaha,15:51.6,119.368
4547,TT 2009 Royal London 360 Superstock TT Results,2009,24,37,/TT-Database/competitors.aspx?ride_id=4547,Paul Owen,,1000cc Yamaha,15:52.4,119.347
8632,TT 2009 Royal London 360 Superstock TT Results,2009,25,49,/TT-Database/competitors.aspx?ride_id=8632,Mickey Fitzpatrick,,1000cc Yamaha,15:58.8,119.178
9870,TT 2009 Royal London 360 Superstock TT Results,2009,26,48,/TT-Database/competitors.aspx?ride_id=9870,Russell Mountford,,1000cc Yamaha,15:58.9,119.177
4959,TT 2009 Royal London 360 Superstock TT Results,2009,27,26,/TT-Database/competitors.aspx?ride_id=4959,Victor Gilmore,,1000cc Yamaha,16:00.2,119.142
9863,TT 2009 Royal London 360 Superstock TT Results,2009,28,50,/TT-Database/competitors.aspx?ride_id=9863,Steve Mercer,,1000cc Suzuki,16:07.9,118.941
8609,TT 2009 Royal London 360 Superstock TT Results,2009,29,65,/TT-Database/competitors.aspx?ride_id=8609,Sandor Bitter,,1000cc Suzuki,16:09.2,118.908
9890,TT 2009 Royal London 360 Superstock TT Results,2009,30,63,/TT-Database/competitors.aspx?ride_id=9890,Luis Carreira,,1000cc Suzuki,16:09.3,118.904
9853,TT 2009 Royal London 360 Superstock TT Results,2009,31,52,/TT-Database/competitors.aspx?ride_id=9853,Sergio Romero,,1000cc Kawasaki,16:13.5,118.796
8455,TT 2009 Royal London 360 Superstock TT Results,2009,32,56,/TT-Database/competitors.aspx?ride_id=8455,David PAREDES,,1000cc Yamaha,16:17.0,118.704
9864,TT 2009 Royal London 360 Superstock TT Results,2009,33,62,/TT-Database/competitors.aspx?ride_id=9864,Ben Wylie,,1000cc Yamaha,16:19.0,118.654
8532,TT 2009 Royal London 360 Superstock TT Results,2009,34,39,/TT-Database/competitors.aspx?ride_id=8532,Paul SHOESMITH,,1000cc Yamaha,16:40.3,118.105
8629,TT 2009 Royal London 360 Superstock TT Results,2009,35,69,/TT-Database/competitors.aspx?ride_id=8629,Kiaran Hankin,,1000cc Honda,16:55.7,117.71
9791,TT 2009 Royal London 360 Superstock TT Results,2009,36,33,/TT-Database/competitors.aspx?ride_id=9791,Antonio Maeso,,1000cc Yamaha,17:01.7,117.557
8270,TT 2009 Royal London 360 Superstock TT Results,2009,37,66,/TT-Database/competitors.aspx?ride_id=8270,Alan Connor,,1000cc Suzuki,17:28.9,116.87
8263,TT 2009 Royal London 360 Superstock TT Results,2009,38,44,/TT-Database/competitors.aspx?ride_id=8263,Craig Atkinson,,1000cc Kawasaki,17:31.6,116.802
8291,TT 2009 Royal London 360 Superstock TT Results,2009,39,51,/TT-Database/competitors.aspx?ride_id=8291,James Mccullagh,,1000cc Suzuki,17:48.8,116.371
4749,TT 2009 Royal London 360 Superstock TT Results,2009,40,60,/TT-Database/competitors.aspx?ride_id=4749,Alan (Bud) Jackson,,1000cc Suzuki,17:55.2,116.21
4415,TT 2009 Royal London 360 Superstock TT Results,2009,41,46,/TT-Database/competitors.aspx?ride_id=4415,George Spence,,1000cc Aprilia,18:01.0,116.068
8250,TT 2009 Royal London 360 Superstock TT Results,2009,42,40,/TT-Database/competitors.aspx?ride_id=8250,Thomas Schoenfelder,,1000cc Suzuki,18:19.8,115.602
3704,TT 2009 Royal London 360 Superstock TT Results,2009,43,58,/TT-Database/competitors.aspx?ride_id=3704,John Crellin,,1000cc Suzuki,18:23.4,115.526
3882,TT 2009 Royal London 360 Superstock TT Results,2009,44,45,/TT-Database/competitors.aspx?ride_id=3882,Dave Madsen-Mygdal,,1000cc Yamaha,18:44.5,115
4487,TT 2009 Royal London 360 Superstock TT Results,2009,45,61,/TT-Database/competitors.aspx?ride_id=4487,Fabrice Miguet,,1000cc Kawasaki,18:44.6,114.997
9871,TT 2009 Royal London 360 Superstock TT Results,2009,46,68,/TT-Database/competitors.aspx?ride_id=9871,Adrian Clark,,1000cc Kawasaki,19:27.3,113.966
9867,TT 2009 Royal London 360 Superstock TT Results,2009,47,74,/TT-Database/competitors.aspx?ride_id=9867,Jenny Tinmouth,,1000cc Honda,20:21.5,112.686
3554,TT 2009 Royal London 360 Superstock TT Results,2009,48,53,/TT-Database/competitors.aspx?ride_id=3554,Paul Cranston,,1000cc Honda,20:30.7,112.471
9873,TT 2009 Royal London 360 Superstock TT Results,2009,49,79,/TT-Database/competitors.aspx?ride_id=9873,Steve Heneghan,,1000cc Honda,20:42.7,112.191
8170,TT 2009 Royal London 360 Superstock TT Results,2009,50,78,/TT-Database/competitors.aspx?ride_id=8170,Steve McDonald,,750cc Suzuki,20:55.8,111.89
9868,TT 2009 Royal London 360 Superstock TT Results,2009,51,72,/TT-Database/competitors.aspx?ride_id=9868,James Vanderhaar,,1000cc Kawasaki,21:39.1,110.9
9869,TT 2009 Royal London 360 Superstock TT Results,2009,52,76,/TT-Database/competitors.aspx?ride_id=9869,CR Gittere,,1000cc Honda,22:04.4,110.331
9891,TT 2009 Royal London 360 Superstock TT Results,2009,53,80,/TT-Database/competitors.aspx?ride_id=9891,Roberto Antonellini,,1000cc Yamaha,24:24.9,106.89
8379,TT 2009 Relentless Supersport TT Race 1 Results,2009,1,4,/TT-Database/competitors.aspx?ride_id=8379,Ian Hutchinson,,600cc Honda,12:56.6,124.141
8430,TT 2009 Relentless Supersport TT Race 1 Results,2009,2,8,/TT-Database/competitors.aspx?ride_id=8430,Guy MARTIN,,600cc Honda,13:03.4,123.948
9783,TT 2009 Relentless Supersport TT Race 1 Results,2009,3,3,/TT-Database/competitors.aspx?ride_id=9783,Keith Amor,,600cc Honda,13:04.6,123.914
9782,TT 2009 Relentless Supersport TT Race 1 Results,2009,4,7,/TT-Database/competitors.aspx?ride_id=9782,Steve Plater,,600cc Honda,13:10.2,123.755
4307,TT 2009 Relentless Supersport TT Race 1 Results,2009,5,2,/TT-Database/competitors.aspx?ride_id=4307,John McGuinness,,600cc Honda,13:24.2,123.362
4541,TT 2009 Relentless Supersport TT Race 1 Results,2009,6,12,/TT-Database/competitors.aspx?ride_id=4541,Ryan Farquhar,,600cc Kawasaki,13:38.0,122.976
3649,TT 2009 Relentless Supersport TT Race 1 Results,2009,7,9,/TT-Database/competitors.aspx?ride_id=3649,Ian Lougher,,600cc Yamaha,14:08.3,122.14
9784,TT 2009 Relentless Supersport TT Race 1 Results,2009,8,1,/TT-Database/competitors.aspx?ride_id=9784,Gary Johnson,,600cc Honda,14:13.4,121.999
8611,TT 2009 Relentless Supersport TT Race 1 Results,2009,9,6,/TT-Database/competitors.aspx?ride_id=8611,William Dunlop,,600cc Yamaha,14:20.2,121.814
8607,TT 2009 Relentless Supersport TT Race 1 Results,2009,10,10,/TT-Database/competitors.aspx?ride_id=8607,Conor Cummins,,600cc Kawasaki,14:31.0,121.52
9862,TT 2009 Relentless Supersport TT Race 1 Results,2009,11,21,/TT-Database/competitors.aspx?ride_id=9862,Daniel Kneen,,600cc Yamaha,14:52.5,120.938
8625,TT 2009 Relentless Supersport TT Race 1 Results,2009,12,16,/TT-Database/competitors.aspx?ride_id=8625,Mats Nilsson,,600cc Yamaha,15:07.2,120.543
2691,TT 2009 Relentless Supersport TT Race 1 Results,2009,13,25,/TT-Database/competitors.aspx?ride_id=2691,Roy Richardson,,600cc Yamaha,15:11.3,120.432
9785,TT 2009 Relentless Supersport TT Race 1 Results,2009,14,20,/TT-Database/competitors.aspx?ride_id=9785,Jimmy Moore,,600cc Yamaha,15:18.4,120.245
4343,TT 2009 Relentless Supersport TT Race 1 Results,2009,15,15,/TT-Database/competitors.aspx?ride_id=4343,Adrian Archibald,,600cc Suzuki,15:21.2,120.17
9789,TT 2009 Relentless Supersport TT Race 1 Results,2009,16,28,/TT-Database/competitors.aspx?ride_id=9789,Ian Mackman,,600cc Suzuki,16:01.9,119.097
8603,TT 2009 Relentless Supersport TT Race 1 Results,2009,17,34,/TT-Database/competitors.aspx?ride_id=8603,Mark  Buckley,,600cc Yamaha,16:03.0,119.069
9850,TT 2009 Relentless Supersport TT Race 1 Results,2009,18,22,/TT-Database/competitors.aspx?ride_id=9850,James Hillier,,600cc Kawasaki,16:03.8,119.048
