RiderID,RiderName,TTDatabaseWebpage,UPPERCASERider,Biography,Picture1,Picture2,Picture3,Weight,Height,Website,TTCareerSummaryPosition1,TTCareer Summary Position2,TTCareerSummaryPosition3,TTCareerSummaryPosition4,TTCareerSummaryPosition5,TTCareerSummaryPosition6,TTCareerSummaryPosition7,TTCareerSummaryPosition8,TTCareerSummaryPosition9,TTCareerSummaryPosition10,TTCareerSummaryPosition11,TTCareerSummaryPosition12,TTCareerSummaryPosition13,TTCareerSummaryPosition14,TTCareerSummaryPosition15,TTCareerSummaryPosition16,TTCareerSummaryPosition17,TTCareerSummaryPosition18,TTCareerSummaryPosition19,TTCareerSummaryPosition20,TTCareerSummaryPosition21,TTCareerSummaryPosition22,TTCareerSummaryPosition23,TTCareerSummaryPosition24,TTCareerSummaryPosition25,TTCareerSummaryPosition26,TTCareerSummaryPosition27,TTCareerSummaryPosition28,TTCareerSummaryPosition29,TTCareerSummaryPosition30,TTCareerSummaryPosition31,TTCareerSummaryPosition32,TTCareerSummaryPosition33,TTCareerSummaryPosition34,TTCareerSummaryPosition35,TTCareerSummaryPosition36,TTCareerSummaryPosition37,TTCareerSummaryPosition38,TTCareerSummaryPosition39,TTCareerSummaryPosition40,TTCareerSummaryPosition41,TTCareerSummaryPosition42,TTCareerSummaryPosition43,TTCareerSummaryPosition44,TTCareerSummaryPosition45,TTCareerSummaryPosition46,TTCareerSummaryPosition47,TTCareerSummaryPosition48,TTCareerSummaryPosition49,TTCareerSummaryPosition50,TTCareerSummaryPosition51,TTCareerSummaryPosition52,TTCareerSummaryPosition53,TTCareerSummaryPosition54,TTCareerSummaryPosition55,TTCareerSummaryPosition56,TTCareerSummaryPosition57,TTCareerSummaryPosition58,TTCareerSummaryPosition59,TTCareerSummaryPosition60,TTCareerSummaryPosition61,TTCareerSummaryPosition62,TTCareerSummaryPosition63,TTCareerSummaryPosition64,TTCareerSummaryPosition65,TTCareerSummaryPosition66,TTCareerSummaryPosition67,TTCareerSummaryPosition68,TTCareerSummaryPosition69,TTCareerSummaryPosition70,TTCareerSummaryPosition71,TTCareerSummaryPositionDNF
2860,Doug Lunn,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2860&filter=L,N,"<img class=""floatleft"" src=""/images/cache/b08725fe4ade7abdf74c6ebb31ddc94a.jpg"" alt=""Photograph"" />        Sorry - no biography is available for this competitor.",http://www.iomtt.com/images/cache/b08725fe4ade7abdf74c6ebb31ddc94a.jpg,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
851,W R Lunn,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=851&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3971,Phil Lunney,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3971&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10179,Robert Lunt,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=10179&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10031,Jussi Luoma,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=10031&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,Gavin Lupton,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=10122&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5779,E R Lurock,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=5779&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Heinz Luthringshauser,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2010&filter=L,N,"<img class=""floatleft"" src=""/images/cache/dae463c0e6cf04fb4e5801a7013c121c.jpg"" alt=""Photograph"" />German Champion in 1970, 1972 Vice-World Champion  behind Klaus Enders. Two-times Grand-Prix-winner. <br /><br />On a Yamaha OW31 he made his last season in the late 70`s. When he retired he was nearly 50 years of age. After this he was a competitor in Oldtimer-Races. He died in 1997. The bike-museum in Otterbach (near Kaiserslautern) he founded in an old church. The museum still exists.<br /><br />Once he told me the following story: <br /><br />Heinz had a wooden leg (foot to knee). Once on the Isle of Man he came off. Heinz and his passenger flying through the air. His wooden leg was in a strange angle in front of him. His passenger came back corrected the wooden leg, and they were in the race again. <br /><br />Heinz said that spectators must have thought that he had lost his leg. But after correction they must have thought a wonder had happened!<br /><br />Link: <a href=""http://www.vg-otterbach.de/vg-otterbach/touristik/motorr.htm"" target=""new"">website</a>.<br /><br />Many thanks to Bernd Bouillon for providing the above detail.<br /><br /><br /><br />",http://www.iomtt.com/images/cache/dae463c0e6cf04fb4e5801a7013c121c.jpg,http://www.iomtt.com/images/cache/487823ed1236319e2cdfedcca1c3ee01.jpg,,,,,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2732,C Luton,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2732&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6632,Edwin G Luton,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=6632&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8317,Billy Lyle,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=8317&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7344,Declan P Lynch,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=7344&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,Paddy Lynch,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3671&filter=L,N,"<img class=""floatleft"" src=""/images/cache/ef886564779f5194b5bb05d9e806c006.jpg"" alt=""Photograph"" />        Sorry - no biography is available for this competitor.",http://www.iomtt.com/images/cache/ef886564779f5194b5bb05d9e806c006.jpg,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8618,Dylan Lynch,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=8618&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9872,Rodger Lynn,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=9872&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9892,Rod Lynn,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=9892&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3988,Nick Lynn,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3988&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6826,Roger Lyons,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=6826&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,Ernie Lyons,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=923&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10063,Martin Lyons,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=10063&filter=L,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453,Benny Lysen,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3453&filter=L,N,"<img class=""floatleft"" src=""/images/cache/6ffc8fddaa2b4ffc58f430aa23547c5d.jpg"" alt=""Photograph"" />Benny Lysen was a multiple Danish and Scandinavian sidecar champion who decided to step up to the TT in 1981 at a time when sidecar racing at the TT was especially strong.With his favoured passenger Poul Jorgensen in the chair he was stunned to record two eleventh places on his debut.They were the only two finishes he ever recorded - with big hopes in 1982 he failed to finish a single lap.Thanks to Karen Starkey for providing the above information",http://www.iomtt.com/images/cache/6ffc8fddaa2b4ffc58f430aa23547c5d.jpg,http://www.iomtt.com/images/cache/24b308fb60972f9f6cdcf951fbf072a0.jpg,http://www.iomtt.com/images/cache/483bac09ea7b707d66f95daa06264ffe.jpg,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
591,H M'Gimpsey,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=591&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1213,C E Macartney,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=1213&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,John Macaskill,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4090&filter=M,N,"A client services executive, from North Shields, married to Pamela with a son Graham, John was a member of the winning Club Team in the 1992 Sidecar Races.",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
568,I Macaya,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=568&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8047,Tony MacBride,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=8047&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,J A MacDonald,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=765&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1266,R L MacDonald,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=1266&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,Angus MacDonald,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3586&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,Ian MacDonald,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3286&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,M MacDonnell,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=5844&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9288,Steven Mace,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=9288&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8819,Alex Macfadzean,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=8819&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8654,John MacFarlane,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=8654&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5469,G T Machan,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=5469&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,Andrew Machin,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3613&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8055,Russ Machin,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=8055&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,J Machin,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2840&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3230,Ian Macintosh,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3230&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2451,R C H Mackay,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2451&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1571,J Mackay,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=1571&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9645,Graeme Mackay,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=9645&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9453,Michael MacKay,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=9453&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
106,F Mackay,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=106&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4459,Hamish MacKay,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4459&filter=M,N,"<img class=""floatleft"" src=""/images/cache/259159b73a75f00073888909b58a4041.jpg"" alt=""Photograph"" />Hamish Mackay has had top three places at most British circuits and finished second in the Melville Club Championships over the past two years. He has also finished sixth and first  Formula 2 in the Scottish Championship and has three finishers awards at the TT including one for 41st place in TT 2000. The sidecar racer has lapped the course at 102mph and his ambitions are a top twenty TT finish and to win the Scottish Championship.Hamish is from Callender and is a refuse collector married to Margaret with a son Michael and a daughter Gill.",http://www.iomtt.com/images/cache/259159b73a75f00073888909b58a4041.jpg,http://www.iomtt.com/images/cache/ce82b8cce6e670efb490361b43774fcf.jpg,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5711,G T MacKay,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=5711&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6879,Andrew MacKay,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=6879&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9143,Graeme Mackey,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=9143&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9789,Ian Mackman,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=9789&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,1,2,0,0,2,3,1,4,1,1,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5076,D MacLennon,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=5076&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,Dennis MacMillan,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3072&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8929,E MacPherson,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=8929&filter=M,N,Sorry - no biography is available for this competitor.,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
